date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-07-04,29.6,26.7,33.3,0,0,73,11.5,,1015.4,
2021-07-05,28.2,22.8,32.8,30.5,0,100,14,,1016.4,
2021-07-06,26.5,24.4,29.4,11.2,,116,18.4,,1016.7,
2021-07-07,28.8,26.7,32.2,0,0,138,14.4,,1016.9,
2021-07-08,28.7,25.6,32.2,0,,113,9.4,,1018.6,
2021-07-09,28.4,25.6,32.8,0,0,82,10.8,,1020.5,
2021-07-10,28.1,23.9,31.7,4.6,0,58,10.4,,1019.9,
2021-07-11,28.1,23.9,31.7,5.1,0,97,14.4,,1019.5,
2021-07-12,27.5,21.7,29.4,32,0,82,12.2,,1020.9,
2021-07-13,27.3,24.4,30.6,42.7,0,87,13.7,,1021.6,
2021-07-14,27.3,24.4,31.1,0.5,0,73,13.3,,1021.6,
2021-07-15,28.7,26.7,32.2,0,0,67,17.6,,1019.7,
2021-07-16,28.8,25.6,31.7,2.5,0,99,15.5,,1018.9,
2021-07-17,28.2,24.4,31.7,12.7,0,88,12.2,,1019.9,
2021-07-18,29.2,26.7,32.2,0,0,108,15.1,,1020.3,
2021-07-19,29.3,26.7,32.2,0,0,106,15.5,,1019,
2021-07-20,28.4,25.6,32.2,11.7,0,91,7.9,,1017,
2021-07-21,29.2,25.6,33.3,1.3,0,129,10.8,,1018.3,
2021-07-22,29.9,27.2,34.4,6.9,,119,9.4,,1020.4,
2021-07-23,29.4,25,32.8,12.2,,283,8.3,,1018.9,
2021-07-24,28.1,25.6,32.8,2.5,,232,9,,1015.3,
2021-07-25,28.2,25,32.8,0,,194,8.3,,1013.6,
2021-07-26,29.2,26.1,32.2,0,0,107,9,,1014.5,
2021-07-27,29,25.6,33.3,0,0,19,7.2,,1016.4,
2021-07-28,28.9,25.6,33.3,0,0,345,5.4,,1017,
2021-07-29,28.9,25,33.3,15.7,0,21,4.7,,1016.9,
2021-07-30,28.5,25,33.9,0,,79,5.8,,1017.6,
2021-07-31,30.1,26.7,33.3,0,0,94,9.4,,1018.4,
2021-08-01,29.9,27.2,33.3,0,0,137,7.9,,1018.2,
2021-08-02,29.2,24.4,32.8,6.1,0,178,5.8,,1017.9,
2021-08-03,28.9,22.8,31.7,37.1,0,162,11.5,,1017,
2021-08-04,26.4,23.3,32.8,16.3,0,4,6.5,,1017.3,
2021-08-05,29.1,25.6,33.3,0,,82,7.2,,1018.3,
2021-08-06,30.2,27.2,32.8,0,,115,12.2,,1019,
2021-08-07,28.9,25,32.2,0.8,,17,7.6,,1018.7,
2021-08-08,28.6,26.1,32.8,1.8,,57,7.9,,1018.4,
2021-08-09,30.2,27.8,32.8,4.6,0,105,13.7,,1019,
2021-08-10,30.1,26.1,33.3,1,0,82,15.1,,1019.9,
2021-08-11,29.8,26.7,33.3,0.3,,70,15.5,,1018.9,
2021-08-12,29.6,23.9,33.3,23.6,0,57,14.8,,1017.8,
2021-08-13,28.1,24.4,32.2,11.2,0,57,15.5,,1017.3,
2021-08-14,28.6,24.4,31.1,16.5,0,109,19.4,,1017.4,
2021-08-15,27.7,24.4,30.6,16,0,109,16.2,,1016,
2021-08-16,29.2,26.1,32.8,0.8,0,114,9.7,,1014.4,
2021-08-17,29.7,26.7,33.3,0,0,104,15.5,,1016.2,
2021-08-18,30.4,28.3,33.3,0,0,106,20.5,,1018.8,
2021-08-19,29.9,27.2,33.3,3.8,,86,10.8,,1018,
2021-08-20,29.6,25.6,33.3,0,,78,6.8,,1014.7,
2021-08-21,29.7,26.1,32.8,0,,135,11.5,,1014.9,
2021-08-22,30.3,27.8,33.3,0,0,111,11.5,,1016.2,
2021-08-23,30.3,27.8,33.3,0.5,0,104,12.6,,1016.2,
2021-08-24,30.4,28.9,32.8,0,0,113,16.9,,1016.3,
2021-08-25,29.3,23.3,32.8,3,0,69,19.8,,1016.2,
2021-08-26,28.4,23.3,32.2,5.1,,75,16.9,,1014.9,
2021-08-27,29.7,25.6,32.8,0.3,0,101,20.9,,1014.6,
2021-08-28,30,28.9,32.8,0,0,115,21.2,,1016.8,
2021-08-29,29.8,27.2,32.8,0.5,0,107,13.7,,1017.8,
2021-08-30,29.1,25,32.2,10.9,0,37,6.1,,1015.5,
2021-08-31,27.7,23.3,34.4,25.1,,356,5,,1013.5,
2021-09-01,28.4,25,35.6,0.3,,277,6.1,,1013.5,
2021-09-02,27.6,23.3,32.2,11.2,0,333,6.5,,1014.5,
2021-09-03,25.8,23.9,30,27.2,0,311,4.7,,1015,
2021-09-04,26.9,23.3,33.3,31,0,327,4,,1014.2,
2021-09-05,27.3,24.4,34.4,7.1,0,320,4.7,,1014.7,
2021-09-06,27.8,24.4,35,7.6,0,342,5,,1015.2,
2021-09-07,27.6,24.4,32.8,0,0,19,4.3,,1015.3,
2021-09-08,27.7,25.6,32.8,13.5,0,23,4,,1015,
2021-09-09,28.7,24.4,33.9,0,,327,6.1,,1014.5,
2021-09-10,29.2,26.1,32.8,0,,50,8.3,,1015.7,
2021-09-11,28.8,24.4,32.8,0,,50,10.1,,1018.7,
2021-09-12,29.5,25,32.2,12.2,,63,13.7,,1020.2,
2021-09-13,27.7,26.1,32.2,4.6,,43,9.4,,1018.8,
2021-09-14,28.2,25,31.7,2,0,79,10.1,,1015.7,
2021-09-15,27.7,25,32.2,7.4,0,8,4.7,,1013.6,
2021-09-16,27.3,25,30.6,0.8,0,334,6.8,,1015.2,
2021-09-17,27.3,23.9,32.8,40.1,0,325,6.5,,1018.2,
2021-09-18,27.3,23.3,33.3,1.8,0,0,4.7,,1017.5,
2021-09-19,27.9,24.4,32.8,13.5,0,353,4.7,,1016.2,
2021-09-20,27.8,25,31.7,0,0,24,6.5,,1015.9,
2021-09-21,28.1,25.6,31.1,0,0,29,5.8,,1016.1,
2021-09-22,26.7,24.4,31.1,1.3,0,10,6.8,,1014.1,
2021-09-23,26.7,23.3,31.1,57.2,0,17,6.8,,1012.4,
2021-09-24,26.4,23.9,31.7,30.2,0,354,3.2,,1013.9,
2021-09-25,27.1,23.9,32.8,39.1,0,2,2.5,,1015.2,
2021-09-26,27.4,24.4,31.7,0,0,24,12.2,,1016.8,
2021-09-27,27.7,24.4,31.7,0,0,29,10.8,,1017.3,
2021-09-28,27.8,23.9,31.1,0,0,27,10.1,,1015.5,
2021-09-29,27.2,23.3,31.7,0,,35,8.6,,1014.8,
2021-09-30,27.7,23.9,31.7,0,,35,11.9,,1015.5,
2021-10-01,26.2,22.8,28.3,20.3,,55,7.9,,1017.1,
2021-10-02,27.1,24.4,30.6,8.6,0,61,16.9,,1017.8,
2021-10-03,28,26.1,30.6,0.8,,72,15.8,,1015.6,
2021-10-04,27.1,22.8,31.1,0,0,57,10.8,,1014.2,
2021-10-05,27.8,24.4,31.1,0,0,75,9.4,,1014.9,
2021-10-06,28.3,25,31.7,0,0,101,14,,1016.7,
2021-10-07,29.2,27.2,32.2,0,0,112,16.2,,1017.1,
2021-10-08,28.7,25,31.7,2,0,120,9.4,,1015.8,
2021-10-09,26.5,22.8,32.2,14.2,0,19,6.8,,1013.4,
2021-10-10,26,22.8,31.7,3,0,34,8.3,,1011.5,
2021-10-11,25.9,23.3,29.4,4.1,,55,6.1,,1012.1,
2021-10-12,26.7,23.3,30.6,0,,75,9,,1013.6,
2021-10-13,27.2,23.9,31.1,1.3,,43,7.6,,1013.6,
2021-10-14,27.8,24.4,31.7,0.3,0,42,9.7,,1012.8,
2021-10-15,27.4,24.4,31.7,4.1,0,31,8.6,,1013.1,
2021-10-16,27.8,23.9,32.2,0,0,354,6.5,,1013.6,
2021-10-17,27.4,23.3,32.8,21.8,0,0,8.3,,1014.2,
2021-10-18,26.7,24.4,29.4,0,0,38,13.3,,1016.4,
2021-10-19,26,22.8,29.4,0,0,47,16.6,,1018.5,
2021-10-20,26.9,24.4,30,0,0,54,16.6,,1020,
2021-10-21,27.5,24.4,30.6,0,0,65,14,,1018.9,
2021-10-22,26.3,23.3,28.3,25.7,0,41,7.2,,1015.8,
2021-10-23,26.3,23.9,31.1,0,0,29,8.3,,1014.3,
2021-10-24,27.4,25,30,0,,78,7.6,,1015.4,
2021-10-25,27.9,25,31.1,5.8,0,212,11.5,,1014.8,
2021-10-26,28,25.6,31.7,0.3,0,260,13,,1012.6,
2021-10-27,27.5,24.4,32.2,0,0,269,10.8,,1011.5,
2021-10-28,27.9,23.9,32.2,1.5,0,211,13.3,,1010.4,
2021-10-29,27.1,23.9,30,10.9,0,236,15.5,,1008.5,
2021-10-30,25.4,22.2,27.8,0,0,247,12.2,,1008.7,
2021-10-31,24.3,18.9,28.9,0,0,317,6.5,,1013.8,
2021-11-01,24.4,20,28.3,0,0,340,9.4,,1018,
2021-11-02,23.5,22.2,25.6,2.8,0,314,7.2,,1018.2,
2021-11-03,25.1,21.7,28.9,0,,50,10.8,,1017.1,
2021-11-04,26.2,22.8,28.3,1.5,0,79,9.7,,1015.6,
2021-11-05,24.2,21.7,26.1,40.6,0,71,10.1,,1012.7,
2021-11-06,23.2,18.3,24.4,0,0,277,14.8,,1012.2,
2021-11-07,19.3,14.4,24.4,0,0,307,13.7,,1016.1,
2021-11-08,20.1,16.7,25,0,0,331,13,,1019,
2021-11-09,20.8,16.7,26.7,0,0,5,8.3,,1020,
2021-11-10,23.4,18.9,28.3,0,0,48,9.4,,1018.7,
2021-11-11,25.3,23.9,27.8,1,0,108,15.5,,1017.5,
2021-11-12,25.3,23.3,27.2,1.8,0,26,4.7,,1017.2,
2021-11-13,25.2,21.7,29.4,0,0,303,6.8,,1015.8,
2021-11-14,22.7,18.9,25,0,0,328,8.6,,1017.4,
2021-11-15,20.1,15.6,25.6,0,,1,11.5,,1020.3,
2021-11-16,21.6,17.8,26.1,0,,36,13.7,,1020.9,
2021-11-17,24.6,22.2,27.2,0,,82,22,,1021,
2021-11-18,25.2,21.7,27.2,14,,61,14.8,,1019.4,
2021-11-19,23.9,21.7,28.3,16.3,0,38,11.5,,1017.7,
2021-11-20,24.5,22.8,27.2,15.5,,49,16.2,,1017.4,
2021-11-21,25.1,22.8,28.3,17.8,,67,12.6,,1016.4,
2021-11-22,24.5,20.6,28.9,0,0,325,7.9,,1013.1,
2021-11-23,20.6,15.6,22.8,0,0,337,17.6,,1016.1,
2021-11-24,18.8,14.4,25,0,0,13,12.2,,1021.3,
2021-11-25,22,18.9,25,0,0,24,7.9,,1020.6,
2021-11-26,22.5,17.8,26.7,0,0,319,7.6,,1017.1,
2021-11-27,21.4,17.8,25,0,0,338,7.2,,1017.5,
2021-11-28,20.2,13.9,26.1,0,0,351,3.2,,1016.8,
2021-11-29,19.9,15,23.3,0,0,337,8.6,,1016.8,
2021-11-30,20.1,15,25.6,0,0,13,6.8,,1019.7,
2021-12-01,21.6,16.1,26.7,0,0,30,4.7,,1021,
2021-12-02,22.1,16.1,27.2,0,,344,6.8,,1019.8,
2021-12-03,21.9,17.2,26.7,0,,26,7.6,,1019.3,
2021-12-04,22.2,17.2,26.1,0,,36,6.5,,1019.9,
2021-12-05,23.3,18.3,28.3,0,,54,7.9,,1019.5,
2021-12-06,24.7,22.2,28.3,6.4,0,49,6.5,,1018.8,
2021-12-07,24.2,20.6,29.4,0,0,359,4.7,,1018.4,
2021-12-08,24,19.4,28.9,0,0,38,5.8,,1017.8,
2021-12-09,24.7,20.6,29.4,0,0,78,5,,1019,
2021-12-10,25,21.7,28.3,0,0,63,9.7,,1019.7,
2021-12-11,25.2,21.7,28.3,0,0,101,11.9,,1019,
2021-12-12,25.2,21.1,28.9,0,,52,8.6,,1020.8,
2021-12-13,25.5,23.3,28.9,0,,47,11.9,,1023.2,
2021-12-14,24.9,22.2,27.8,1.5,0,45,13,,1023.4,
2021-12-15,24.4,21.7,27.8,10.7,0,64,14.8,,1021.9,
2021-12-16,25.5,23.3,27.8,0,0,94,21.2,,1020.9,
2021-12-17,24.6,21.7,28.3,0,0,89,18.4,,1020.9,
2021-12-18,25.4,22.8,28.3,6.1,0,109,16.2,,1019.1,
2021-12-19,25.6,22.8,29.4,3.3,0,176,10.8,,1016.4,
2021-12-20,24.5,22.2,28.3,0,0,40,7.9,,1015.1,
2021-12-21,23.7,21.1,26.1,2.3,0,212,15.5,,1010.1,
2021-12-22,19.8,16.7,21.7,0,,317,11.5,,1013.7,
2021-12-23,18.1,13.3,23.9,0,,332,7.6,,1019.4,
2021-12-24,20.1,14.4,26.1,0,0,13,7.2,,1020.8,
2021-12-25,21.4,16.7,26.7,0,0,76,8.3,,1019.5,
2021-12-26,22.6,17.8,28.3,0,0,359,4,,1019.4,
2021-12-27,22.9,18.9,28.3,0,0,40,6.1,,1018.7,
2021-12-28,22.7,18.9,26.1,0,0,93,8.6,,1017.8,
2021-12-29,23.7,20.6,27.2,0,0,127,10.4,,1018.3,
2021-12-30,24.4,20.6,28.3,0,0,131,8.6,,1018.6,
2021-12-31,24.1,20,27.8,0,0,78,7.6,,1018.9,
2022-01-01,24.2,21.1,27.8,0,0,130,12.2,,1018.6,
2022-01-02,24.4,21.7,28.3,0,0,164,12.6,,1018,
2022-01-03,22.7,17.8,27.2,0,0,261,10.8,,1018.7,
2022-01-04,20.4,16.7,25.6,0,0,27,10.8,,1019.8,
2022-01-05,22.9,19.4,27.2,5.3,0,142,9.4,,1015.9,
2022-01-06,21.4,16.7,26.7,0,0,330,5,,1016.5,
2022-01-07,23.6,20.6,28.3,0,0,5,7.6,,1019.1,
2022-01-08,23.9,22.2,26.1,4.3,0,58,16.9,,1024.5,
2022-01-09,23.8,22.2,26.1,4.6,0,87,21.6,,1025,
2022-01-10,24,21.1,27.8,0,0,53,6.5,,1021.5,
2022-01-11,21.4,18.3,25,23.9,0,5,13.3,,1022,
2022-01-12,21.4,18.9,24.4,0.3,0,58,15.8,,1020,
2022-01-13,21.3,16.7,25,0.3,0,328,9,,1014.8,
2022-01-14,18.3,13.9,22.2,0,0,319,7.9,,1015.1,
2022-01-15,17.6,10.6,23.9,0,0,75,7.2,,1017.1,
2022-01-16,21.3,17.2,25,5.6,0,195,17.6,,1012.2,
2022-01-17,19.2,15.6,23.9,0,0,279,12.2,,1015.2,
2022-01-18,16.6,11.7,21.7,0,0,353,6.8,,1021,
2022-01-19,18,13.3,23.9,0,0,51,7.9,,1021.7,
2022-01-20,21.9,17.2,27.2,42.9,0,79,9,,1018.9,
2022-01-21,23.6,21.1,27.8,60.7,0,112,7.9,,1017.4,
2022-01-22,22.8,17.8,26.1,0.3,0,332,7.2,,1018.2,
2022-01-23,16.6,10,17.8,0,0,313,13,,1017.4,
2022-01-24,11.9,7.8,18.3,0,0,324,8.6,,1016.6,
2022-01-25,15.9,10,23.3,0,,54,8.6,,1016.2,
2022-01-26,23.2,20.6,27.8,1,,195,10.8,,1015.6,
2022-01-27,22.6,18.9,27.8,2.8,,343,7.9,,1017,
2022-01-28,20.3,17.2,23.9,0,,284,10.8,,1015.1,
2022-01-29,15.6,7.8,18.9,0,,308,19.1,,1018.7,
2022-01-30,10.6,5.6,17.2,0,,331,12.6,,1023.7,
2022-01-31,14.2,9.4,21.7,0,0,19,9.7,,1022.6,
2022-02-01,18.6,13.3,23.9,0,,64,16.9,,1021,
2022-02-02,22.2,19.4,25.6,0,0,101,24.5,,1019.9,
2022-02-03,23.4,21.1,26.7,0,0,110,21.6,,1020.5,
2022-02-04,24.1,21.7,27.2,0,0,130,15.1,,1021.2,
2022-02-05,23.2,18.9,27.2,0,0,75,6.5,,1020.3,
2022-02-06,22.9,19.4,27.2,0,0,126,7.6,,1019.3,
2022-02-07,22.8,18.3,27.8,0,0,80,7.9,,1018.7,
2022-02-08,23.2,19.4,27.8,2.8,0,7,8.3,,1016.7,
2022-02-09,18.4,16.7,19.4,4.6,0,337,8.6,,1016,
2022-02-10,19.3,14.4,26.1,0,0,6,9.4,,1017.2,
2022-02-11,22,17.2,27.2,1.3,0,54,7.9,,1017.1,
2022-02-12,23.3,20,28.3,0.3,0,63,9,,1017.8,
2022-02-13,22.1,16.7,23.9,23.1,,325,8.6,,1017,
2022-02-14,17.6,13.3,22.2,0,0,347,14.8,,1023.3,
2022-02-15,18.8,13.9,25,0,0,47,18.4,,1026.3,
2022-02-16,23.1,21.7,26.1,0.3,0,79,24.5,,1025.6,
2022-02-17,24.3,22.2,27.2,0.3,0,105,22.3,,1022.1,
2022-02-18,25,21.1,28.9,0,0,147,11.2,,1019.4,
2022-02-19,24.6,21.7,29.4,7.6,0,324,7.6,,1020.5,
2022-02-20,23.1,21.1,26.1,0,0,43,15.5,,1022.9,
2022-02-21,23.7,20.6,26.7,0,0,54,11.5,,1023.2,
2022-02-22,24.2,21.1,27.8,0,0,87,19.4,,1023.1,
2022-02-23,24.8,21.7,28.3,0,0,90,17.3,,1022.9,
2022-02-24,24.6,21.1,27.8,0,0,92,14.4,,1022.2,
2022-02-25,24.4,21.1,27.8,0,0,79,14,,1023.2,
2022-02-26,24.7,22.2,27.8,0,,80,14.8,,1022.8,
2022-02-27,24.9,21.7,28.9,0,0,120,11.5,,1019.7,
2022-02-28,24.4,21.7,29.4,0.5,0,296,9,,1016.4,
2022-03-01,22.4,18.9,27.8,0,0,322,10.8,,1016.3,
2022-03-02,22.3,20,26.1,0.5,0,15,8.3,,1018.7,
2022-03-03,23.8,20.6,27.2,1.8,,52,11.5,,1020.3,
2022-03-04,24.1,19.4,27.2,0,,48,15.5,,1022.2,
2022-03-05,24.7,21.7,27.2,0,0,80,29.2,,1023.5,
2022-03-06,24.8,23.3,27.8,0.3,0,94,26.6,,1023.5,
2022-03-07,25.2,23.3,28.3,3.6,0,110,22.3,,1020,
2022-03-08,25.3,23.9,28.9,0,0,132,16.9,,1017.5,
2022-03-09,25.7,23.3,28.9,0,0,148,16.9,,1016.1,
2022-03-10,25.7,23.9,29.4,0.5,0,150,12.6,,1016.3,
2022-03-11,26,23.3,30,0,,156,14,,1015.8,
2022-03-12,26.2,15.6,32.2,0,0,227,21.6,,1014.7,
2022-03-13,17.3,11.1,23.3,0,0,,17.6,,,
2022-03-14,21.3,19.4,25,6.1,0,59,16.9,,1024.1,
2022-03-15,22.9,21.7,26.1,21.1,0,79,13.7,,1020.4,
2022-03-16,24.9,22.2,29.4,0,0,148,13.7,,1016.9,
2022-03-17,25.1,22.8,29.4,0,0,154,7.9,,1016.6,
2022-03-18,24.9,20,29.4,0,0,86,13,,1017.8,
2022-03-19,26.1,23.3,29.4,0,0,124,13.7,,1018.8,
2022-03-20,25.7,21.7,30.6,1.3,0,23,10.1,,1019.4,
2022-03-21,24.3,22.2,26.1,0,0,57,19.4,,1020.6,
2022-03-22,24.3,22.2,27.8,0,0,102,23.4,,1018.3,
2022-03-23,26.3,24.4,29.4,0,0,131,20.5,,1016,
2022-03-24,27.2,25,30.6,0,0,168,18,,1014.9,
2022-03-25,24,19.4,26.7,16.5,0,320,10.4,,1015,
2022-03-26,21.3,17.2,26.1,0,,321,10.1,,1016.1,
2022-03-27,21.7,16.7,27.8,0,,317,13.7,,1018.4,
2022-03-28,22.5,16.7,28.3,0,,140,8.3,,1020.6,
2022-03-29,23.7,17.2,29.4,0,,37,11.9,,1021,
2022-03-30,24.9,22.8,28.3,0,0,115,25.2,,1018.3,
2022-03-31,26.4,25,29.4,0,0,140,22.7,,1014.9,
2022-04-01,27.2,25,31.1,0,,163,14.8,,1015.7,
2022-04-02,27.1,22.8,30.6,3.6,0,170,13.3,,1015.9,
2022-04-03,25.3,21.1,30.6,4.1,0,9,9,,1013.6,
2022-04-04,25.3,23.9,28.3,1,0,89,12.6,,1013.9,
2022-04-05,26.8,24.4,30,0,0,132,17.3,,1013.9,
2022-04-06,28.1,25.6,32.2,0,0,149,15.8,,1013.1,
2022-04-07,28.3,25.6,33.3,2.5,0,192,16.2,,1012.5,
2022-04-08,25.4,18.9,27.8,0,0,294,12.6,,1014.6,
2022-04-09,22.2,17.2,27.8,0,0,294,13.7,,1017.8,
2022-04-10,19.8,13.9,26.1,0,0,24,13.3,,1020.5,
2022-04-11,22.8,18.9,26.7,0,0,92,20.9,,1021,
2022-04-12,24.7,22.2,28.3,0,0,97,24.1,,1020.7,
2022-04-13,25.4,23.3,28.9,0,0,109,22,,1018.4,
2022-04-14,26.5,23.9,30,0,0,121,16.9,,1016.6,
2022-04-15,25.4,22.2,28.3,63.2,0,89,14.4,,1016.6,
2022-04-16,25.7,23.3,28.9,0,0,104,16.6,,1016.2,
2022-04-17,26.6,23.3,30,0,0,97,18.4,,1014.8,
2022-04-18,26.9,23.9,31.1,0,0,104,11.2,,1013.3,
2022-04-19,26.2,22.8,31.1,0,0,0,14.4,,1015.8,
2022-04-20,25.6,22.8,28.3,0.3,0,56,21.2,,1020.5,
2022-04-21,25,23.3,28.3,1.3,0,57,23.4,,1022.3,
2022-04-22,25.2,21.7,28.3,4.6,0,56,24.5,,1021.7,
2022-04-23,25.6,23.3,29.4,0,0,70,24.1,,1020.1,
2022-04-24,25.8,23.3,28.9,0,0,85,23.8,,1018.9,
2022-04-25,26.1,23.3,29.4,0,0,96,21.2,,1018.9,
2022-04-26,26.1,23.3,29.4,0,0,97,15.8,,1019.2,
2022-04-27,25.5,22.2,29.4,0,0,129,10.8,,1017.6,
2022-04-28,25.8,22.8,31.1,2.3,0,178,10.1,,1016.2,
2022-04-29,24.8,22.8,28.9,1,0,61,10.4,,1016.4,
2022-04-30,24.8,21.1,28.9,34.5,0,86,12.6,,1016.2,
2022-05-01,25.2,22.2,29.4,1.5,0,77,15.1,,1017.3,
2022-05-02,26.4,23.9,30,0,0,100,18.4,,1018,
2022-05-03,26.6,25,30.6,0.5,0,102,15.8,,1017.4,
2022-05-04,26.8,22.8,31.1,7.1,0,58,7.9,,1016.9,
2022-05-05,26.5,21.7,32.8,0,0,71,7.9,,1016.5,
2022-05-06,28.6,24.4,33.9,0,0,216,11.5,,1014.7,
2022-05-07,29.2,24.4,33.9,0,0,239,16.9,,1011.6,
2022-05-08,27.7,23.9,34.4,3.8,0,281,10.4,,1010.6,
2022-05-09,26.8,22.2,30.6,0,0,30,15.1,,1013.8,
2022-05-10,25.8,21.1,29.4,0,0,33,14.8,,1016.5,
2022-05-11,24.1,20,31.1,0,0,358,14.8,,1015,
2022-05-12,23.9,20,28.9,4.1,0,12,8.6,,1013.2,
2022-05-13,24.8,21.1,30,0,0,100,8.3,,1014,
2022-05-14,26.7,23.3,31.7,0,0,77,9.4,,1013.9,
2022-05-15,27.1,24.4,31.7,1.8,0,21,5.8,,1013.6,
2022-05-16,25.9,22.8,31.7,11.4,0,228,7.9,,1013.9,
2022-05-17,26.4,23.3,31.7,0,0,221,9.4,,1015.7,
2022-05-18,28,24.4,32.8,0,0,112,10.1,,1016.5,
2022-05-19,28.2,25.6,32.2,0,0,111,9.7,,1015.5,
2022-05-20,27.8,23.9,32.8,41.9,,140,15.8,,1017.2,
2022-05-21,28.6,27.8,31.1,0,,112,24.1,,1020.4,
2022-05-22,28.9,27.2,31.7,0,0,108,22.7,,1021.4,
2022-05-23,28.6,25.6,31.1,0.8,0,107,21.6,,1018.8,
2022-05-24,28.2,25.6,31.1,0,0,108,22.3,,1017.1,
2022-05-25,28.2,26.1,31.1,0,0,106,24.5,,1017.9,
2022-05-26,28,26.1,31.1,0,0,112,17.6,,1018.6,
2022-05-27,28.2,25.6,31.7,0,0,143,15.8,,1016.2,
2022-05-28,28.3,21.7,31.7,9.4,0,169,11.9,,1014.1,
2022-05-29,25.3,21.1,31.7,10.4,0,74,9.4,,1015.2,
2022-05-30,25.4,21.7,31.1,19.3,0,99,11.9,,1016.5,
2022-05-31,26.3,24.4,30,1.5,0,60,7.9,,1015.6,
2022-06-01,26.8,20,33.3,58.9,0,5,8.3,,1013,
2022-06-02,26.1,23.3,31.1,6.9,0,41,7.9,,1012.2,
2022-06-03,24.2,21.7,25.6,86.1,0,124,12.2,,1011.1,
2022-06-04,25.1,22.2,30,133.6,0,202,16.2,,1004.8,
2022-06-05,26.4,22.8,31.7,0,0,263,10.8,,1008.4,
2022-06-06,27.6,24.4,30.6,0.5,,199,8.6,,1012.2,
2022-06-07,26.2,23.9,30.6,2,,175,10.8,,1014.9,
2022-06-08,26.4,22.8,31.1,2.8,0,180,9.4,,1016.2,
2022-06-09,25.6,22.8,32.8,6.4,0,332,4.7,,1016.6,
2022-06-10,25.7,23.9,31.7,1.3,,251,9.4,,1015.5,
2022-06-11,25.8,22.8,30.6,0.8,0,223,4.7,,1015.1,
2022-06-12,27.4,23.3,33.3,22.4,0,134,6.8,,1017,
2022-06-13,29.1,25,32.8,0,0,68,7.2,,1018.7,
2022-06-14,29.1,26.1,32.2,1.3,0,95,10.8,,1017.8,
2022-06-15,29.1,26.1,32.2,0,0,83,10.8,,1016.9,
2022-06-16,29.3,26.7,32.8,0,0,89,12.6,,1017.5,
2022-06-17,29,23.3,32.2,2.8,0,45,11.2,,1015.6,
2022-06-18,28.8,25,32.2,0,0,64,7.2,,1013.9,
2022-06-19,27.6,24.4,33.3,48.5,0,305,5.4,,1015.4,
2022-06-20,27.7,24.4,31.7,0.3,0,46,5.8,,1019.1,
2022-06-21,27.9,25,31.1,5.3,,33,13,,1018.9,
2022-06-22,27.3,23.9,30,0.5,,53,15.5,,1016.1,
2022-06-23,27.8,24.4,31.7,0,0,104,8.6,,1013.3,
2022-06-24,28.7,25.6,32.8,0,0,189,10.4,,1014,
2022-06-25,28.3,24.4,32.8,16.3,0,275,6.1,,1015.6,
2022-06-26,27.8,25.6,32.2,0,0,28,7.2,,1016.1,
2022-06-27,28.8,25,32.2,0,,112,10.8,,1016.1,
2022-06-28,28.8,26.7,32.2,0,,114,13.3,,1017.8,
2022-06-29,28.3,25.6,32.8,0,0,85,8.3,,1019.8,
2022-06-30,29.1,26.7,32.8,0,0,117,14.4,,1019.5,
2022-07-01,29.4,27.2,32.2,0.3,0,114,18.4,,1018.2,
2022-07-02,29.5,26.1,32.2,0,0,123,17.6,,1017.5,
2022-07-03,29.6,26.1,32.8,0,0,109,18.4,,1018.5,
2022-07-04,29.6,27.2,32.8,0,0,97,16.6,,1018.5,
2022-07-05,29.8,26.1,32.8,1.8,0,90,14.4,,1017.2,
2022-07-06,29,26.7,32.8,1.8,0,114,12.2,,1017,
2022-07-07,29.1,26.1,32.8,1,0,96,13.7,,1017.2,
2022-07-08,29.7,26.7,32.8,7.4,0,115,16.6,,1018.1,
2022-07-09,29.8,26.7,33.3,2,0,147,14,,1018.9,
2022-07-10,29.8,26.7,33.9,2.5,0,179,10.1,,1016.9,
2022-07-11,30.1,26.1,34.4,0,,166,12.2,,1014.8,
2022-07-12,30.1,27.2,33.3,0,0,124,11.9,,1016.2,
2022-07-13,30.2,27.8,33.9,0,0,110,10.1,,1018.4,
2022-07-14,29.1,24.4,32.2,2.8,0,120,12.2,,1019.3,
2022-07-15,27.7,23.3,30.6,19.6,0,74,16.6,,1018.3,
2022-07-16,28.1,22.8,31.1,21.6,0,105,11.9,,1016.5,
2022-07-17,27.7,25.6,32.8,0.3,,135,13,,1016.5,
2022-07-18,29.6,27.2,32.2,0,0,138,14.8,,1019,
2022-07-19,29.3,26.1,32.2,0,0,103,11.2,,1019.3,
2022-07-20,29.6,27.2,32.2,0,0,107,16.6,,1017.7,
2022-07-21,29.7,27.8,32.8,0,0,118,15.5,,1017.1,
2022-07-22,29.4,25.6,32.2,1.3,0,117,14.4,,1018.2,
2022-07-23,29.4,26.1,32.8,0.3,0,89,16.6,,1019.3,
2022-07-24,29.7,27.2,32.8,0.8,0,91,20.2,,1018.9,
2022-07-25,29.3,26.1,32.8,3.6,0,91,19.4,,1018.2,
2022-07-26,26.9,22.8,30,43.2,0,87,11.9,,1019.1,
2022-07-27,28.1,22.2,32.2,12.2,0,106,14,,1019.6,
